date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-11-07,SKU-045,2.0,360.12,180.06,0
2024-03-11,SKU-001,6.0,1110.18,185.03,0
2024-02-09,SKU-060,3.0,580.89,193.63,0
2026-05-28,SKU-005,2.0,981.2,490.6,0
2024-12-29,SKU-059,2.0,442.12,221.06,0
2024-09-15,SKU-043,5.0,809.95,161.99,0
2025-04-20,SKU-009,3.0,445.8,148.6,0
2025-06-18,SKU-007,7.0,2942.59,420.37,0
2025-06-04,SKU-026,4.0,297.08,74.27,0
2024-05-28,SKU-020,5.0,342.85,68.57,0
2026-02-01,SKU-005,2.0,981.2,490.6,0
2025-12-21,SKU-054,2.0,363.84,181.92,1
2024-09-07,SKU-004,6.0,1912.32,318.72,1
2024-07-01,SKU-018,16.0,1053.12,65.82,1
2025-07-01,SKU-021,1.0,35.51,35.51,1
2024-11-27,SKU-056,1.0,188.03,188.03,1
2025-09-16,SKU-001,7.0,1295.21,185.03,0
2026-01-26,SKU-042,15.0,858.0,57.2,0
2025-05-31,SKU-053,25.0,1840.25,73.61,1
2026-05-29,SKU-002,6.0,858.78,143.13,1
2025-11-19,SKU-015,7.0,406.21,58.03,0
2026-03-05,SKU-056,1.0,216.25,216.25,0
2025-08-05,SKU-048,5.0,883.7,176.74,0
2025-03-02,SKU-016,22.0,619.3,28.15,0
2025-01-18,SKU-033,8.0,532.48,66.56,0
2024-11-24,SKU-019,5.0,333.0,66.6,1
2024-05-03,SKU-060,5.0,968.15,193.63,0
2024-08-25,SKU-003,0.0,2143.6,267.95,0
2026-04-07,SKU-031,12.0,1709.76,142.48,0
2026-07-24,SKU-052,8.0,1769.92,221.24,0
2026-07-23,SKU-035,2.0,78.04,39.02,0
2024-12-08,SKU-016,13.0,365.95,28.15,0
2024-10-24,SKU-004,3.0,1141.02,380.34,0
2026-07-10,SKU-029,0.0,0.0,90.37,0
2025-03-09,SKU-042,7.0,400.4,57.2,0
2024-07-09,SKU-037,2.0,138.6,69.3,0
2026-03-30,SKU-022,14.0,889.28,63.52,0
2025-01-11,SKU-052,2.0,442.48,221.24,0
2024-04-15,SKU-027,4.0,138.44,34.61,0
2025-04-21,SKU-048,3.0,530.22,176.74,0
2025-05-30,SKU-016,8.0,225.2,28.15,0
2024-04-16,SKU-020,2.0,137.14,68.57,0
2025-11-28,SKU-016,48.0,1087.68,22.66,1
2024-01-21,SKU-003,2.0,535.9,267.95,0
2025-01-13,SKU-019,5.0,377.85,75.57,0
2025-02-12,SKU-045,1.0,180.06,180.06,0
2024-10-04,SKU-020,6.0,411.42,68.57,0
2024-07-23,SKU-060,19.0,3678.97,193.63,0
2024-08-11,SKU-007,11.0,3540.35,321.85,1
2025-10-18,SKU-022,15.0,952.8,63.52,0
2025-04-09,SKU-002,4.0,737.44,184.36,0
2025-09-14,SKU-056,2.0,432.5,216.25,0
2026-08-01,SKU-028,2.0,53.3,26.65,0
2025-05-14,SKU-026,12.0,891.24,74.27,0
2025-12-24,SKU-003,16.0,3600.0,225.0,1
2024-12-15,SKU-058,4.0,1086.0,271.5,1
2025-03-06,SKU-023,2.0,146.26,73.13,0
2024-12-08,SKU-059,1.0,221.06,221.06,0
2024-03-31,SKU-036,8.0,387.44,48.43,0
2026-01-18,SKU-015,2.0,116.06,58.03,0
2026-01-17,SKU-036,7.0,339.01,48.43,0
2026-07-01,SKU-041,1.0,46.52,46.52,1
2024-02-24,SKU-052,4.0,884.96,221.24,0
2025-10-15,SKU-045,5.0,798.25,159.65,1
2024-07-06,SKU-020,12.0,637.32,53.11,1
2024-07-25,SKU-032,12.0,1124.52,93.71,0
2024-09-25,SKU-042,11.0,629.2,57.2,0
2025-07-06,SKU-044,2.0,210.56,105.28,1
2026-05-08,SKU-001,3.0,555.09,185.03,0
2024-07-15,SKU-016,15.0,422.25,28.15,0
2025-07-14,SKU-059,7.0,1547.42,221.06,0
2026-02-18,SKU-031,24.0,3013.2,125.55,1
2026-05-20,SKU-009,1.0,148.6,148.6,0
2026-03-12,SKU-045,2.0,360.12,180.06,0
2025-11-28,SKU-041,3.0,143.37,47.79,1
2025-03-01,SKU-042,6.0,343.2,57.2,0
2026-04-14,SKU-021,2.0,91.7,45.85,0
2025-10-28,SKU-046,3.0,272.37,90.79,0
2024-03-15,SKU-020,8.0,470.56,58.82,1
2025-02-14,SKU-034,19.0,761.52,40.08,0
2024-11-08,SKU-033,8.0,532.48,66.56,0
2024-07-19,SKU-005,2.0,981.2,490.6,0
2024-08-10,SKU-011,2.0,336.94,168.47,1
2026-07-13,SKU-057,5.0,416.7,83.34,0
2026-01-14,SKU-028,1.0,26.65,26.65,0
2025-11-11,SKU-009,1.0,148.6,148.6,0
2025-11-08,SKU-048,4.0,706.96,176.74,0
2025-08-28,SKU-022,12.0,762.24,63.52,0
2025-09-20,SKU-060,11.0,2129.93,193.63,0
2025-12-29,SKU-012,4.0,916.8,229.2,0
2024-07-18,SKU-014,20.0,357.0,17.85,0
2024-10-02,SKU-025,12.0,1092.6,91.05,0
2024-07-26,SKU-034,15.0,601.2,40.08,0
2025-09-24,SKU-021,0.0,137.55,45.85,0
2025-02-13,SKU-001,0.0,0.0,185.03,0
2026-04-05,SKU-027,4.0,138.44,34.61,0
2024-11-02,SKU-043,16.0,2591.84,161.99,0
2024-09-12,SKU-052,10.0,2212.4,221.24,0
2026-05-09,SKU-031,15.0,2137.2,142.48,0
2025-10-23,SKU-044,2.0,250.04,125.02,0
2025-04-24,SKU-019,1.0,75.57,75.57,0
2024-08-25,SKU-015,8.0,464.24,58.03,0
2026-02-16,SKU-038,8.0,578.56,72.32,1
2024-08-19,SKU-040,2.0,72.76,36.38,1
2024-02-13,SKU-004,3.0,1141.02,380.34,0
2025-07-13,SKU-034,10.0,400.8,40.08,0
2026-05-20,SKU-037,4.0,277.2,69.3,0
2026-07-26,SKU-030,2.0,71.98,35.99,0
2025-10-02,SKU-054,5.0,1086.5,217.3,0
2025-04-13,SKU-013,15.0,1196.85,79.79,0
2025-08-18,SKU-047,2.0,79.4,39.7,1
2026-05-24,SKU-029,2.0,147.42,73.71,1
2024-09-03,SKU-033,7.0,465.92,66.56,0
2026-04-25,SKU-058,1.0,345.59,345.59,0
2026-06-08,SKU-014,13.0,232.05,17.85,0
2026-06-10,SKU-045,1.0,180.06,180.06,0
2025-02-28,SKU-018,11.0,832.7,75.7,0
2025-08-14,SKU-014,31.0,453.53,14.63,1
2025-10-13,SKU-027,4.0,123.12,30.78,1
2024-09-20,SKU-012,2.0,458.4,229.2,0
2024-12-03,SKU-024,4.0,116.72,29.18,0
2026-08-07,SKU-055,6.0,1133.82,188.97,0
2025-04-24,SKU-047,1.0,46.3,46.3,0
2025-11-03,SKU-025,12.0,1092.6,91.05,0
2025-10-10,SKU-051,6.0,288.12,48.02,1
2026-07-29,SKU-032,13.0,1218.23,93.71,0
2025-01-13,SKU-016,14.0,394.1,28.15,0
2026-07-30,SKU-016,11.0,309.65,28.15,0
2025-07-24,SKU-007,4.0,1681.48,420.37,0
2026-07-11,SKU-018,10.0,757.0,75.7,0
2026-05-23,SKU-048,2.0,353.48,176.74,0
2025-07-20,SKU-049,1.0,139.33,139.33,0
2025-03-05,SKU-033,11.0,732.16,66.56,0
2025-01-29,SKU-046,4.0,363.16,90.79,0
2024-08-09,SKU-013,10.0,797.9,79.79,0
2026-08-05,SKU-037,4.0,277.2,69.3,0
2024-04-27,SKU-051,5.0,295.2,59.04,0
2025-11-16,SKU-008,1.0,371.2,371.2,0
2025-11-09,SKU-037,5.0,346.5,69.3,0
2025-09-04,SKU-027,5.0,173.05,34.61,0
2025-04-05,SKU-046,0.0,0.0,90.79,0
2024-09-10,SKU-048,3.0,530.22,176.74,0
2024-04-20,SKU-003,12.0,3215.4,267.95,0
2026-05-29,SKU-060,14.0,2227.96,159.14,1
2025-03-02,SKU-052,6.0,1327.44,221.24,0
2025-08-15,SKU-049,1.0,116.01,116.01,1
2025-05-29,SKU-021,1.0,38.36,38.36,1
2025-11-12,SKU-049,1.0,139.33,139.33,0
2026-04-20,SKU-023,1.0,73.13,73.13,0
2026-08-09,SKU-035,2.0,78.04,39.02,0
2026-01-13,SKU-052,4.0,884.96,221.24,0
2025-06-03,SKU-011,1.0,220.84,220.84,0
2025-10-30,SKU-058,1.0,345.59,345.59,0
2024-04-24,SKU-021,2.0,91.7,45.85,0
2024-06-20,SKU-037,2.0,138.6,69.3,0
2024-07-13,SKU-020,5.0,342.85,68.57,0
2025-04-28,SKU-031,13.0,1852.24,142.48,0
2026-05-07,SKU-017,1.0,44.17,44.17,0
2024-09-27,SKU-021,3.0,137.55,45.85,0
2025-01-06,SKU-048,9.0,1590.66,176.74,0
2025-08-27,SKU-012,2.0,458.4,229.2,0
2025-11-09,SKU-019,5.0,377.85,75.57,0
2024-12-17,SKU-060,10.0,1461.6,146.16,1
2024-10-18,SKU-057,2.0,166.68,83.34,0
2024-11-26,SKU-026,8.0,474.64,59.33,1
2025-06-04,SKU-053,22.0,1897.28,86.24,0
2024-04-04,SKU-008,3.0,1113.6,371.2,0
2025-06-09,SKU-018,9.0,681.3,75.7,0
2026-03-31,SKU-002,6.0,1106.16,184.36,0
2024-06-27,SKU-051,2.0,118.08,59.04,0
2025-07-26,SKU-018,10.0,757.0,75.7,0
2026-07-26,SKU-001,1.0,185.03,185.03,0
2024-05-20,SKU-025,7.0,637.35,91.05,0
2025-06-20,SKU-039,1.0,76.54,76.54,0
2025-04-18,SKU-035,3.0,117.06,39.02,0
2025-09-15,SKU-055,2.0,377.94,188.97,0
2026-06-05,SKU-060,19.0,3678.97,193.63,0
2026-07-31,SKU-059,7.0,1547.42,221.06,0
2024-12-31,SKU-007,12.0,5044.44,420.37,0
2025-11-23,SKU-012,1.0,184.39,184.39,1
2025-09-05,SKU-028,2.0,46.74,23.37,1
2026-03-26,SKU-013,9.0,718.11,79.79,0
2026-08-28,SKU-046,3.0,272.37,90.79,0
2025-09-18,SKU-015,8.0,464.24,58.03,0
2026-04-11,SKU-020,5.0,342.85,68.57,0
2024-08-15,SKU-033,24.0,1344.72,56.03,1
2026-02-10,SKU-042,8.0,457.6,57.2,0
2024-04-23,SKU-006,12.0,1732.08,144.34,0
2024-03-24,SKU-007,6.0,2522.22,420.37,0
2025-04-18,SKU-024,2.0,58.36,29.18,0
2025-08-29,SKU-029,2.0,180.74,90.37,0
2025-01-11,SKU-049,1.0,139.33,139.33,0
2026-01-04,SKU-036,8.0,387.44,48.43,0
2025-12-21,SKU-019,7.0,452.76,64.68,1
2026-06-03,SKU-055,5.0,944.85,188.97,0
2024-07-19,SKU-006,10.0,1443.4,144.34,0
2024-08-14,SKU-031,0.0,1666.0,119.0,1
2024-12-27,SKU-036,19.0,920.17,48.43,0
2024-04-13,SKU-032,20.0,1874.2,93.71,0
2025-07-09,SKU-026,6.0,445.62,74.27,0
2026-02-24,SKU-010,2.0,1184.48,592.24,0
2025-02-12,SKU-001,2.0,370.06,185.03,0
2024-09-15,SKU-018,12.0,908.4,75.7,0
2026-07-02,SKU-059,18.0,3288.24,182.68,1
2026-06-21,SKU-018,8.0,605.6,75.7,0
2024-05-12,SKU-045,3.0,540.18,180.06,0
2026-06-21,SKU-009,1.0,148.6,148.6,0
2024-03-05,SKU-003,5.0,1339.75,267.95,0
2024-01-08,SKU-040,2.0,87.5,43.75,0
2025-03-28,SKU-048,1.0,176.74,176.74,0
2026-03-31,SKU-016,18.0,506.7,28.15,0
2026-04-12,SKU-015,2.0,116.06,58.03,0
2026-01-05,SKU-040,2.0,87.5,43.75,0
2024-03-18,SKU-021,2.0,70.24,35.12,1
2025-11-21,SKU-008,5.0,1856.0,371.2,0
2024-03-29,SKU-051,6.0,354.24,59.04,0
2026-08-06,SKU-005,1.0,490.6,490.6,0
2026-02-02,SKU-005,2.0,981.2,490.6,0
2024-02-23,SKU-013,20.0,1595.8,79.79,0
2025-07-17,SKU-038,2.0,166.24,83.12,0
2025-09-22,SKU-031,12.0,1709.76,142.48,0
2026-01-25,SKU-001,1.0,185.03,185.03,0
2024-11-10,SKU-001,5.0,925.15,185.03,0
2024-12-19,SKU-004,1.0,342.15,342.15,1
2024-06-04,SKU-020,6.0,411.42,68.57,0
2024-10-14,SKU-001,3.0,424.23,141.41,1
2026-04-25,SKU-027,6.0,207.66,34.61,0
2024-12-20,SKU-034,29.0,951.78,32.82,1
2024-09-16,SKU-060,13.0,2517.19,193.63,0
2024-07-09,SKU-007,19.0,7987.03,420.37,0
2025-10-05,SKU-006,14.0,2020.76,144.34,0
2025-04-11,SKU-027,4.0,138.44,34.61,0
2025-02-16,SKU-021,3.0,137.55,45.85,0
2024-10-17,SKU-024,1.0,29.18,29.18,0
2026-03-31,SKU-017,1.0,44.17,44.17,0
2026-06-17,SKU-036,6.0,290.58,48.43,0
2024-07-17,SKU-042,8.0,457.6,57.2,0
2024-05-24,SKU-005,4.0,1743.16,435.79,1
2025-10-29,SKU-048,4.0,706.96,176.74,0
2025-01-06,SKU-049,2.0,278.66,139.33,0
2025-06-23,SKU-048,1.0,176.74,176.74,0
2025-10-23,SKU-020,7.0,479.99,68.57,0
2025-08-03,SKU-012,1.0,229.2,229.2,0
2025-11-01,SKU-040,0.0,131.25,43.75,0
2024-01-29,SKU-040,1.0,43.75,43.75,0
2025-10-08,SKU-060,9.0,1742.67,193.63,0
2024-11-15,SKU-008,2.0,742.4,371.2,0
2024-07-12,SKU-052,8.0,1769.92,221.24,0
2024-08-26,SKU-052,6.0,1327.44,221.24,0
2026-03-12,SKU-026,1.0,74.27,74.27,0
2025-11-14,SKU-016,14.0,394.1,28.15,0
2025-12-02,SKU-006,15.0,2165.1,144.34,0
2026-08-18,SKU-004,6.0,1777.8,296.3,1
2025-11-22,SKU-027,5.0,173.05,34.61,0
2026-03-03,SKU-045,1.0,180.06,180.06,0
2025-11-22,SKU-037,6.0,415.8,69.3,0
2024-09-12,SKU-045,3.0,540.18,180.06,0
2024-07-07,SKU-019,9.0,588.69,65.41,1
2025-05-14,SKU-014,10.0,178.5,17.85,0
2026-06-22,SKU-060,13.0,2517.19,193.63,0
2025-12-08,SKU-053,15.0,1293.6,86.24,0
2025-12-13,SKU-053,3.0,258.72,86.24,0
2024-11-02,SKU-012,3.0,687.6,229.2,0
2025-03-29,SKU-051,2.0,118.08,59.04,0
2024-01-11,SKU-052,2.0,442.48,221.24,0
2024-11-14,SKU-019,2.0,151.14,75.57,0
2026-08-11,SKU-044,5.0,513.25,102.65,1
2026-04-08,SKU-021,2.0,91.7,45.85,0
2024-08-30,SKU-058,3.0,1036.77,345.59,0
2026-05-10,SKU-038,6.0,498.72,83.12,0
2024-06-05,SKU-024,6.0,175.08,29.18,0
2025-03-25,SKU-013,10.0,797.9,79.79,0
2025-07-15,SKU-006,19.0,2742.46,144.34,0
2026-07-02,SKU-010,17.0,7931.18,466.54,1
2026-07-22,SKU-017,1.0,44.17,44.17,0
2025-11-12,SKU-034,17.0,681.36,40.08,0
2026-03-03,SKU-049,1.0,139.33,139.33,0
2026-07-20,SKU-058,4.0,1382.36,345.59,0
2024-07-08,SKU-057,4.0,333.36,83.34,0
2025-09-03,SKU-049,2.0,278.66,139.33,0
2025-04-04,SKU-031,12.0,1709.76,142.48,0
2025-05-21,SKU-003,8.0,2143.6,267.95,0
2024-04-01,SKU-048,2.0,353.48,176.74,0
2024-06-16,SKU-019,2.0,151.14,75.57,0
2025-07-13,SKU-012,2.0,458.4,229.2,0
2024-04-14,SKU-040,4.0,175.0,43.75,0
2026-04-27,SKU-040,2.0,87.5,43.75,0
2025-09-22,SKU-034,11.0,440.88,40.08,0
2024-02-13,SKU-007,10.0,4203.7,420.37,0
2024-07-14,SKU-042,4.0,228.8,57.2,0
2025-11-02,SKU-028,1.0,26.65,26.65,0
2025-09-20,SKU-010,7.0,4145.68,592.24,0
2024-08-20,SKU-049,0.0,0.0,120.27,1
2026-03-30,SKU-054,3.0,651.9,217.3,0
2026-01-31,SKU-002,0.0,1290.52,184.36,0
2025-03-25,SKU-008,1.0,371.2,371.2,0
2026-03-26,SKU-059,3.0,663.18,221.06,0
2025-05-18,SKU-031,5.0,712.4,142.48,0
2026-02-19,SKU-008,2.0,742.4,371.2,0
2026-05-23,SKU-030,4.0,143.96,35.99,0
2025-12-16,SKU-028,3.0,65.52,21.84,1
2025-08-01,SKU-008,1.0,371.2,371.2,0
2026-06-28,SKU-040,1.0,43.75,43.75,0
2025-03-23,SKU-011,1.0,220.84,220.84,0
2025-03-12,SKU-028,1.0,26.65,26.65,0
2025-05-16,SKU-059,7.0,1547.42,221.06,0
2026-04-27,SKU-015,9.0,522.27,58.03,0
2026-01-09,SKU-019,3.0,226.71,75.57,0
2026-01-31,SKU-027,5.0,173.05,34.61,0
2025-03-02,SKU-026,9.0,668.43,74.27,0
2026-07-03,SKU-053,35.0,2392.25,68.35,1
2026-08-18,SKU-019,2.0,135.28,67.64,1
2025-11-23,SKU-033,29.0,1708.1,58.9,1
2026-05-21,SKU-008,1.0,371.2,371.2,0
2026-06-23,SKU-043,9.0,1457.91,161.99,0
2024-11-22,SKU-043,17.0,2753.83,161.99,0
2025-01-20,SKU-042,7.0,400.4,57.2,0
2024-07-28,SKU-005,5.0,2453.0,490.6,0
2026-06-22,SKU-020,7.0,479.99,68.57,0
2026-08-25,SKU-018,6.0,454.2,75.7,0
2026-07-24,SKU-007,6.0,2522.22,420.37,0
2026-05-24,SKU-002,2.0,316.34,158.17,1
2026-07-15,SKU-015,3.0,174.09,58.03,0
2025-08-02,SKU-006,8.0,1154.72,144.34,0
2026-06-08,SKU-005,2.0,981.2,490.6,0
2024-12-20,SKU-038,5.0,331.6,66.32,1
2024-12-12,SKU-032,19.0,1780.49,93.71,0
2024-12-25,SKU-060,4.0,595.76,148.94,1
2024-05-30,SKU-051,3.0,177.12,59.04,0
2026-01-13,SKU-008,1.0,371.2,371.2,0
2025-09-27,SKU-056,1.0,216.25,216.25,0
2025-11-14,SKU-059,4.0,884.24,221.06,0
2024-05-17,SKU-027,4.0,138.44,34.61,0
2026-05-18,SKU-001,4.0,740.12,185.03,0
2026-03-31,SKU-047,0.0,46.3,46.3,0
2024-02-13,SKU-024,5.0,145.9,29.18,0
2026-07-02,SKU-056,1.0,168.82,168.82,1
2024-07-21,SKU-025,10.0,910.5,91.05,0
2026-01-22,SKU-043,18.0,2915.82,161.99,0
2025-07-23,SKU-051,4.0,236.16,59.04,0
2025-02-10,SKU-034,8.0,320.64,40.08,0
2024-11-02,SKU-018,9.0,681.3,75.7,0
2024-08-21,SKU-010,1.0,592.24,592.24,0
2025-04-02,SKU-006,16.0,2309.44,144.34,0
2026-08-28,SKU-044,0.0,250.04,125.02,0
2026-06-17,SKU-042,6.0,343.2,57.2,0
2025-12-18,SKU-027,5.0,132.75,26.55,1
2026-03-18,SKU-026,8.0,485.52,60.69,1
2025-10-13,SKU-022,28.0,1521.52,54.34,1
2024-02-10,SKU-003,5.0,1339.75,267.95,0
2025-10-01,SKU-058,2.0,691.18,345.59,0
2026-02-08,SKU-011,4.0,883.36,220.84,0
2026-06-07,SKU-002,4.0,737.44,184.36,0
2026-07-07,SKU-025,0.0,1219.41,71.73,1
2024-09-18,SKU-044,6.0,750.12,125.02,0
2025-12-02,SKU-016,17.0,478.55,28.15,0
2026-03-02,SKU-034,14.0,561.12,40.08,0
2024-02-27,SKU-004,2.0,760.68,380.34,0
2024-11-06,SKU-034,0.0,881.76,40.08,0
2024-11-01,SKU-049,1.0,139.33,139.33,0
2024-02-03,SKU-015,6.0,348.18,58.03,0
2025-07-03,SKU-042,10.0,439.2,43.92,1
2026-06-24,SKU-016,10.0,281.5,28.15,0
2025-05-10,SKU-010,6.0,3553.44,592.24,0
2026-08-21,SKU-023,0.0,73.13,73.13,0
2026-08-01,SKU-031,9.0,1282.32,142.48,0
2024-02-19,SKU-007,11.0,3507.24,318.84,1
2024-04-27,SKU-052,4.0,884.96,221.24,0
2025-12-08,SKU-007,7.0,2942.59,420.37,0
2024-12-24,SKU-031,16.0,1796.48,112.28,1
2025-03-04,SKU-002,5.0,921.8,184.36,0
2024-12-24,SKU-036,21.0,841.68,40.08,1
2025-01-24,SKU-015,8.0,464.24,58.03,0
2025-11-10,SKU-046,3.0,272.37,90.79,0
2024-01-20,SKU-052,1.0,221.24,221.24,0
2026-02-13,SKU-011,1.0,220.84,220.84,0
2026-05-11,SKU-024,5.0,145.9,29.18,0
2026-01-14,SKU-009,3.0,445.8,148.6,0
2026-05-16,SKU-018,11.0,832.7,75.7,0
2026-07-31,SKU-038,5.0,415.6,83.12,0
2024-10-13,SKU-032,29.0,2370.46,81.74,1
2025-05-02,SKU-060,5.0,968.15,193.63,0
2026-07-27,SKU-018,5.0,378.5,75.7,0
2025-02-28,SKU-037,1.0,69.3,69.3,0
2024-08-11,SKU-037,9.0,544.77,60.53,1
2025-06-10,SKU-035,1.0,39.02,39.02,0
2026-07-19,SKU-053,19.0,1638.56,86.24,0
2026-02-22,SKU-034,9.0,360.72,40.08,0
2025-08-09,SKU-027,6.0,207.66,34.61,0
2026-06-24,SKU-055,4.0,755.88,188.97,0
2026-03-10,SKU-041,1.0,59.71,59.71,0
2025-11-21,SKU-034,22.0,881.76,40.08,0
2026-08-03,SKU-041,2.0,119.42,59.71,0
2025-05-30,SKU-060,7.0,1355.41,193.63,0
2025-08-14,SKU-021,4.0,162.12,40.53,1
2024-11-26,SKU-040,2.0,67.18,33.59,1
2024-11-02,SKU-044,6.0,750.12,125.02,0
2025-09-12,SKU-029,2.0,180.74,90.37,0
2026-02-09,SKU-010,5.0,2961.2,592.24,0
2025-02-12,SKU-004,2.0,760.68,380.34,0
2025-11-05,SKU-039,1.0,76.54,76.54,0
2025-10-03,SKU-029,0.0,0.0,90.37,0
2026-07-14,SKU-043,8.0,1295.92,161.99,0
2025-11-20,SKU-005,2.0,981.2,490.6,0
2025-12-16,SKU-035,1.0,34.12,34.12,1
2025-07-17,SKU-005,2.0,981.2,490.6,0
2024-12-02,SKU-028,4.0,106.6,26.65,0
2025-04-12,SKU-052,6.0,1327.44,221.24,0
2024-01-08,SKU-028,1.0,26.65,26.65,0
2026-04-06,SKU-003,8.0,2143.6,267.95,0
2025-02-02,SKU-036,13.0,629.59,48.43,0
2024-09-21,SKU-007,13.0,5464.81,420.37,0
2026-06-22,SKU-054,4.0,869.2,217.3,0
2025-05-07,SKU-031,18.0,2564.64,142.48,0
2024-03-09,SKU-018,11.0,832.7,75.7,0
2024-02-22,SKU-027,7.0,242.27,34.61,0
2024-08-21,SKU-052,7.0,1548.68,221.24,0
2024-04-01,SKU-027,3.0,103.83,34.61,0
2026-07-26,SKU-047,1.0,46.3,46.3,0
2024-07-14,SKU-053,19.0,1638.56,86.24,0
2024-08-02,SKU-004,4.0,1521.36,380.34,0
2026-05-04,SKU-019,1.0,75.57,75.57,0
2024-06-05,SKU-032,16.0,1499.36,93.71,0
2025-10-11,SKU-039,2.0,116.0,58.0,1
2024-04-07,SKU-038,1.0,83.12,83.12,0
2026-08-21,SKU-055,5.0,944.85,188.97,0
2026-05-17,SKU-015,3.0,174.09,58.03,0
2024-08-08,SKU-052,6.0,1327.44,221.24,0
2025-10-26,SKU-031,9.0,1282.32,142.48,0
2025-02-23,SKU-042,11.0,629.2,57.2,0
2025-09-11,SKU-036,11.0,532.73,48.43,0
2024-08-03,SKU-058,0.0,1036.77,345.59,0
2024-04-09,SKU-018,5.0,378.5,75.7,0
2025-12-30,SKU-026,7.0,519.89,74.27,0
2025-12-24,SKU-017,0.0,0.0,38.28,1
2024-04-13,SKU-051,6.0,354.24,59.04,0
2026-01-03,SKU-039,1.0,67.89,67.89,1
2024-05-27,SKU-006,23.0,2766.67,120.29,1
2025-04-27,SKU-058,1.0,345.59,345.59,0
2024-12-12,SKU-043,17.0,2753.83,161.99,0
2025-01-07,SKU-011,1.0,220.84,220.84,0
2024-10-07,SKU-032,4.0,374.84,93.71,0
2024-02-26,SKU-015,6.0,348.18,58.03,0
2025-02-09,SKU-038,3.0,249.36,83.12,0
2024-08-30,SKU-031,8.0,1139.84,142.48,0
2024-10-08,SKU-016,16.0,450.4,28.15,0
2024-08-02,SKU-040,2.0,87.5,43.75,0
2025-04-22,SKU-055,2.0,377.94,188.97,0
2026-01-13,SKU-044,2.0,250.04,125.02,0
2024-05-09,SKU-045,1.0,180.06,180.06,0
2024-04-20,SKU-015,7.0,406.21,58.03,0
2025-11-20,SKU-044,5.0,625.1,125.02,0
2024-10-24,SKU-047,1.0,46.3,46.3,0
2024-10-17,SKU-026,3.0,222.81,74.27,0
2026-02-13,SKU-037,5.0,346.5,69.3,0
2024-12-12,SKU-013,13.0,1037.27,79.79,0
2026-03-07,SKU-056,3.0,648.75,216.25,0
2025-05-13,SKU-007,6.0,2522.22,420.37,0
2025-10-04,SKU-004,0.0,1141.02,380.34,0
2024-05-24,SKU-046,3.0,229.56,76.52,1
2025-10-18,SKU-040,2.0,87.5,43.75,0
2024-10-14,SKU-057,5.0,351.75,70.35,1
2025-09-03,SKU-019,2.0,151.14,75.57,0
2024-05-31,SKU-008,0.0,0.0,371.2,0
2025-11-07,SKU-011,1.0,220.84,220.84,0
2025-02-01,SKU-024,3.0,87.54,29.18,0
2024-12-13,SKU-015,7.0,406.21,58.03,0
2026-03-21,SKU-023,2.0,116.42,58.21,1
2024-07-15,SKU-006,13.0,1876.42,144.34,0
2026-01-11,SKU-044,6.0,750.12,125.02,0
2026-05-21,SKU-011,1.0,220.84,220.84,0
2024-07-24,SKU-008,1.0,371.2,371.2,0
2025-05-08,SKU-040,3.0,131.25,43.75,0
2025-03-16,SKU-044,6.0,581.58,96.93,1
2024-01-12,SKU-038,3.0,249.36,83.12,0
2024-01-22,SKU-056,1.0,216.25,216.25,0
2024-09-17,SKU-027,6.0,207.66,34.61,0
2025-12-04,SKU-027,7.0,242.27,34.61,0
2025-06-07,SKU-051,9.0,531.36,59.04,0
2024-08-22,SKU-032,0.0,1593.07,93.71,0
2025-02-27,SKU-042,11.0,629.2,57.2,0
2026-01-26,SKU-027,3.0,103.83,34.61,0
2024-12-23,SKU-001,3.0,436.2,145.4,1
2024-04-06,SKU-021,2.0,91.7,45.85,0
2024-08-12,SKU-004,2.0,646.12,323.06,1
2024-09-23,SKU-025,10.0,910.5,91.05,0
2026-03-10,SKU-031,16.0,2279.68,142.48,0
2026-04-05,SKU-038,2.0,166.24,83.12,0
2025-07-19,SKU-058,1.0,345.59,345.59,0
2025-12-24,SKU-047,0.0,0.0,36.72,1
2024-02-10,SKU-010,6.0,3553.44,592.24,0
2025-03-10,SKU-010,0.0,5330.16,592.24,0
2026-08-28,SKU-010,4.0,2368.96,592.24,0
2024-12-31,SKU-044,2.0,250.04,125.02,0
2024-05-16,SKU-045,3.0,540.18,180.06,0
2026-04-06,SKU-053,12.0,1034.88,86.24,0
2026-01-10,SKU-052,4.0,884.96,221.24,0
2025-04-01,SKU-042,11.0,629.2,57.2,0
2026-02-22,SKU-001,7.0,1295.21,185.03,0
2024-07-08,SKU-032,8.0,749.68,93.71,0
2026-01-30,SKU-012,4.0,916.8,229.2,0
2025-10-15,SKU-015,10.0,471.7,47.17,1
2024-04-21,SKU-018,5.0,378.5,75.7,0
2024-01-12,SKU-037,4.0,277.2,69.3,0
2026-05-31,SKU-040,4.0,175.0,43.75,0
2024-05-03,SKU-057,3.0,250.02,83.34,0
2024-10-28,SKU-060,17.0,3291.71,193.63,0
2025-08-15,SKU-060,34.0,5664.06,166.59,1
2024-02-21,SKU-028,2.0,53.3,26.65,0
2026-06-16,SKU-055,2.0,377.94,188.97,0
2025-03-20,SKU-046,2.0,141.74,70.87,1
2025-05-11,SKU-022,12.0,762.24,63.52,0
