date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-08-11,SKU-006,0.0,69,28,307
2025-08-11,SKU-007,0.0,136,38,276
2025-08-11,SKU-008,102.0,0,31,37
2025-08-11,SKU-009,65.0,0,45,33
2025-08-11,SKU-010,82.0,66,27,121
2025-08-11,SKU-011,13.0,88,25,27
2025-08-11,SKU-012,116.0,0,41,103
2025-08-11,SKU-013,65.0,75,14,181
2025-08-11,SKU-014,92.0,65,7,94
2025-08-11,SKU-015,151.0,0,11,72
2025-08-11,SKU-016,138.0,114,11,151
2025-08-11,SKU-017,151.0,0,14,7
2025-08-11,SKU-018,,0,8,75
2025-08-11,SKU-019,18.0,110,8,25
2025-08-11,SKU-020,95.0,51,12,100
2025-08-11,SKU-021,46.0,0,14,28
2025-08-11,SKU-022,208.0,0,13,186
2025-08-11,SKU-023,8.0,132,13,14
2025-08-11,SKU-024,33.0,132,11,44
2025-08-11,SKU-025,110.0,94,12,131
2025-08-11,SKU-026,81.0,0,10,76
2025-08-11,SKU-027,91.0,0,7,31
2025-08-11,SKU-028,78.0,0,17,16
2025-08-11,SKU-029,39.0,0,13,22
2025-08-11,SKU-030,60.0,0,15,36
2025-08-11,SKU-031,116.0,146,12,134
2025-08-11,SKU-032,73.0,55,19,264
2025-08-11,SKU-033,18.0,81,18,208
2025-08-11,SKU-034,240.0,0,13,208
2025-08-11,SKU-035,104.0,0,11,17
2025-08-11,SKU-036,192.0,0,17,190
2025-08-11,SKU-037,48.0,129,16,54
2025-08-11,SKU-038,60.0,0,19,57
2025-08-11,SKU-039,124.0,0,16,11
2025-08-11,SKU-040,71.0,0,15,22
2025-08-11,SKU-041,42.0,0,26,8
2025-08-11,SKU-042,139.0,120,18,162
2025-08-11,SKU-043,30.0,70,15,179
2025-08-11,SKU-044,54.0,0,18,49
2025-08-11,SKU-045,64.0,0,24,30
2025-08-11,SKU-046,87.0,0,17,25
2025-08-11,SKU-047,97.0,0,27,25
2025-08-11,SKU-048,44.0,51,24,107
2025-08-11,SKU-049,24.0,0,19,13
2025-08-11,SKU-050,61.0,0,15,3
2025-08-11,SKU-051,67.0,0,20,60
2025-08-11,SKU-052,89.0,91,23,134
2025-08-11,SKU-053,0.0,82,23,296
2025-08-11,SKU-054,76.0,68,30,77
2025-08-11,SKU-055,78.0,0,32,57
2025-08-11,SKU-056,10.0,101,29,26
2025-08-11,SKU-057,100.0,0,31,82
2025-08-11,SKU-058,96.0,0,25,70
2025-08-11,SKU-059,127.0,0,21,105
2025-08-11,SKU-060,86.0,58,15,177
2025-08-18,SKU-001,83.0,0,21,55
2025-08-18,SKU-002,41.0,139,26,97
2025-08-18,SKU-003,78.0,59,25,161
2025-08-18,SKU-004,130.0,0,29,69
2025-08-18,SKU-005,54.0,0,24,51
2025-08-18,SKU-006,0.0,69,28,307
2025-08-18,SKU-007,103.0,146,38,276
2025-08-18,SKU-008,97.0,0,31,37
2025-08-18,SKU-009,64.0,0,45,33
2025-08-18,SKU-010,61.0,66,27,121
2025-08-18,SKU-011,97.0,0,25,27
2025-08-18,SKU-012,102.0,102,41,103
2025-08-18,SKU-013,1.0,75,14,181
2025-08-18,SKU-014,103.0,0,7,94
2025-08-18,SKU-015,119.0,0,11,72
2025-08-18,SKU-016,188.0,0,11,151
2025-08-18,SKU-017,147.0,0,14,7
2025-08-18,SKU-018,35.0,67,8,75
2025-08-18,SKU-019,116.0,0,8,25
2025-08-18,SKU-020,108.0,0,12,100
2025-08-18,SKU-021,38.0,0,14,28
2025-08-18,SKU-022,150.0,142,13,186
2025-08-18,SKU-023,137.0,0,13,14
2025-08-18,SKU-024,137.0,0,11,44
2025-08-18,SKU-025,143.0,0,12,131
2025-08-18,SKU-026,40.0,97,10,76
2025-08-18,SKU-027,75.0,0,7,31
2025-08-18,SKU-028,74.0,0,17,16
2025-08-18,SKU-029,35.0,0,13,22
2025-08-18,SKU-030,48.0,0,15,36
2025-08-18,SKU-031,209.0,0,12,134
2025-08-18,SKU-032,0.0,55,19,264
2025-08-18,SKU-033,49.0,129,18,208
2025-08-18,SKU-034,156.0,78,13,208
2025-08-18,SKU-035,99.0,0,11,17
2025-08-18,SKU-036,139.0,72,17,190
2025-08-18,SKU-037,38.0,129,16,54
2025-08-18,SKU-038,44.0,73,19,57
2025-08-18,SKU-039,120.0,0,16,11
2025-08-18,SKU-040,59.0,0,15,22
2025-08-18,SKU-041,41.0,0,26,8
2025-08-18,SKU-042,106.0,120,18,162
2025-08-18,SKU-043,0.0,70,15,179
2025-08-18,SKU-044,45.0,85,18,49
2025-08-18,SKU-045,54.0,0,24,30
2025-08-18,SKU-046,76.0,0,17,25
2025-08-18,SKU-047,90.0,0,27,25
2025-08-18,SKU-048,78.0,51,24,107
2025-08-18,SKU-049,23.0,0,19,13
2025-08-18,SKU-050,60.0,0,15,3
2025-08-18,SKU-051,47.0,140,20,60
2025-08-18,SKU-052,59.0,91,23,134
2025-08-18,SKU-053,0.0,82,23,296
2025-08-18,SKU-054,68.0,68,30,77
2025-08-18,SKU-055,71.0,0,32,57
2025-08-18,SKU-056,111.0,0,29,26
2025-08-18,SKU-057,88.0,0,31,82
2025-08-18,SKU-058,87.0,0,25,70
2025-08-18,SKU-059,101.0,149,21,105
2025-08-18,SKU-060,32.0,58,15,177
2025-08-25,SKU-001,72.0,0,21,55
2025-08-25,SKU-002,166.0,0,26,97
2025-08-25,SKU-003,108.0,116,25,161
2025-08-25,SKU-004,119.0,0,29,69
2025-08-25,SKU-005,44.0,87,24,51
2025-08-25,SKU-006,0.0,69,28,307
2025-08-25,SKU-007,58.0,146,38,276
2025-08-25,SKU-008,90.0,0,31,37
2025-08-25,SKU-009,56.0,0,45,33
2025-08-25,SKU-010,107.0,131,27,121
2025-08-25,SKU-011,92.0,0,25,27
2025-08-25,SKU-012,92.0,102,41,103
2025-08-25,SKU-013,23.0,52,14,181
2025-08-25,SKU-014,41.0,133,7,94
2025-08-25,SKU-015,84.0,0,11,72
2025-08-25,SKU-016,113.0,113,11,151
2025-08-25,SKU-017,146.0,0,14,7
2025-08-25,SKU-018,59.0,87,8,75
2025-08-25,SKU-019,103.0,0,8,25
2025-08-25,SKU-020,73.0,123,12,100
2025-08-25,SKU-021,29.0,0,14,28
2025-08-25,SKU-022,221.0,0,13,186
2025-08-25,SKU-023,132.0,0,13,14
2025-08-25,SKU-024,115.0,0,11,44
2025-08-25,SKU-025,,75,12,131
2025-08-25,SKU-026,103.0,0,10,76
2025-08-25,SKU-027,49.0,0,7,31
2025-08-25,SKU-028,71.0,0,17,16
2025-08-25,SKU-029,30.0,0,13,22
2025-08-25,SKU-030,33.0,117,15,36
2025-08-25,SKU-031,153.0,0,12,134
2025-08-25,SKU-032,0.0,81,19,264
2025-08-25,SKU-033,3.0,129,18,208
2025-08-25,SKU-034,155.0,83,13,208
2025-08-25,SKU-035,92.0,0,11,17
2025-08-25,SKU-036,92.0,72,17,190
2025-08-25,SKU-037,146.0,0,16,54
2025-08-25,SKU-038,24.0,73,19,57
2025-08-25,SKU-039,117.0,0,16,11
2025-08-25,SKU-040,48.0,0,15,22
2025-08-25,SKU-041,40.0,0,26,8
2025-08-25,SKU-042,184.0,0,18,162
2025-08-25,SKU-043,19.0,60,15,179
2025-08-25,SKU-044,33.0,85,18,49
2025-08-25,SKU-045,50.0,0,24,30
2025-08-25,SKU-046,66.0,0,17,25
2025-08-25,SKU-047,86.0,0,27,25
2025-08-25,SKU-048,59.0,51,24,107
2025-08-25,SKU-049,18.0,0,19,13
2025-08-25,SKU-050,58.0,0,15,3
2025-08-25,SKU-051,28.0,140,20,60
2025-08-25,SKU-052,121.0,102,23,134
2025-08-25,SKU-053,8.0,67,23,296
2025-08-25,SKU-054,56.0,68,30,77
2025-08-25,SKU-055,65.0,0,32,57
2025-08-25,SKU-056,109.0,0,29,26
2025-08-25,SKU-057,78.0,81,31,82
2025-08-25,SKU-058,75.0,0,25,70
2025-08-25,SKU-059,68.0,149,21,105
2025-08-25,SKU-060,49.0,146,15,177
2025-09-01,SKU-001,61.0,0,21,55
2025-09-01,SKU-002,153.0,0,26,97
2025-09-01,SKU-003,72.0,116,25,161
2025-09-01,SKU-004,103.0,0,29,69
2025-09-01,SKU-005,36.0,87,24,51
2025-09-01,SKU-006,8.0,68,28,307
2025-09-01,SKU-007,25.0,146,38,276
2025-09-01,SKU-008,83.0,0,31,37
2025-09-01,SKU-009,50.0,0,45,33
2025-09-01,SKU-010,91.0,131,27,121
2025-09-01,SKU-011,89.0,0,25,27
2025-09-01,SKU-012,,102,41,103
2025-09-01,SKU-013,,52,14,181
2025-09-01,SKU-014,107.0,0,7,94
2025-09-01,SKU-015,61.0,91,11,72
2025-09-01,SKU-016,152.0,0,11,151
2025-09-01,SKU-017,146.0,0,14,7
2025-09-01,SKU-018,116.0,0,8,75
2025-09-01,SKU-019,90.0,0,8,25
2025-09-01,SKU-020,143.0,0,12,100
2025-09-01,SKU-021,19.0,132,14,28
2025-09-01,SKU-022,157.0,146,13,186
2025-09-01,SKU-023,127.0,0,13,14
2025-09-01,SKU-024,101.0,0,11,44
2025-09-01,SKU-025,106.0,67,12,131
2025-09-01,SKU-026,69.0,115,10,76
2025-09-01,SKU-027,24.0,113,7,31
2025-09-01,SKU-028,67.0,0,17,16
2025-09-01,SKU-029,19.0,85,13,22
2025-09-01,SKU-030,19.0,117,15,36
2025-09-01,SKU-031,92.0,89,12,134
2025-09-01,SKU-032,0.0,81,19,264
2025-09-01,SKU-033,78.0,53,18,208
2025-09-01,SKU-034,179.0,67,13,208
2025-09-01,SKU-035,91.0,0,11,17
2025-09-01,SKU-036,110.0,122,17,190
2025-09-01,SKU-037,133.0,0,16,54
2025-09-01,SKU-038,84.0,0,19,57
2025-09-01,SKU-039,112.0,0,16,11
2025-09-01,SKU-040,43.0,0,15,22
2025-09-01,SKU-041,40.0,0,26,8
2025-09-01,SKU-042,146.0,64,18,162
2025-09-01,SKU-043,0.0,60,15,179
2025-09-01,SKU-044,100.0,0,18,49
2025-09-01,SKU-045,43.0,0,24,30
2025-09-01,SKU-046,60.0,0,17,25
2025-09-01,SKU-047,83.0,0,27,25
2025-09-01,SKU-048,34.0,51,24,107
2025-09-01,SKU-049,12.0,75,19,13
2025-09-01,SKU-050,56.0,0,15,3
2025-09-01,SKU-051,156.0,0,20,60
2025-09-01,SKU-052,88.0,102,23,134
2025-09-01,SKU-053,0.0,67,23,296
2025-09-01,SKU-054,41.0,68,30,77
2025-09-01,SKU-055,52.0,76,32,57
2025-09-01,SKU-056,106.0,0,29,26
2025-09-01,SKU-057,66.0,81,31,82
2025-09-01,SKU-058,66.0,67,25,70
2025-09-01,SKU-059,44.0,149,21,105
2025-09-01,SKU-060,0.0,146,15,177
2025-09-08,SKU-001,52.0,69,21,55
2025-09-08,SKU-002,131.0,0,26,97
2025-09-08,SKU-003,49.0,116,25,161
2025-09-08,SKU-004,93.0,0,29,69
2025-09-08,SKU-005,25.0,87,24,51
2025-09-08,SKU-006,0.0,68,28,307
2025-09-08,SKU-007,0.0,146,38,276
2025-09-08,SKU-008,77.0,0,31,37
2025-09-08,SKU-009,48.0,0,45,33
2025-09-08,SKU-010,73.0,131,27,121
2025-09-08,SKU-011,85.0,0,25,27
2025-09-08,SKU-012,67.0,102,41,103
2025-09-08,SKU-013,0.0,111,14,181
2025-09-08,SKU-014,45.0,104,7,94
2025-09-08,SKU-015,121.0,0,11,72
2025-09-08,SKU-016,95.0,52,11,151
2025-09-08,SKU-017,145.0,0,14,7
2025-09-08,SKU-018,85.0,0,8,75
2025-09-08,SKU-019,64.0,0,8,25
2025-09-08,SKU-020,96.0,76,12,100
2025-09-08,SKU-021,10.0,132,14,28
2025-09-08,SKU-022,244.0,0,13,186
2025-09-08,SKU-023,121.0,0,13,14
2025-09-08,SKU-024,82.0,0,11,44
2025-09-08,SKU-025,120.0,125,12,131
2025-09-08,SKU-026,139.0,0,10,76
2025-09-08,SKU-027,120.0,0,7,31
2025-09-08,SKU-028,59.0,0,17,16
2025-09-08,SKU-029,101.0,0,13,22
2025-09-08,SKU-030,123.0,0,15,36
2025-09-08,SKU-031,124.0,73,12,134
2025-09-08,SKU-032,21.0,65,19,264
2025-09-08,SKU-033,23.0,53,18,208
2025-09-08,SKU-034,172.0,122,13,208
2025-09-08,SKU-035,87.0,0,11,17
2025-09-08,SKU-036,68.0,122,17,190
2025-09-08,SKU-037,120.0,0,16,54
2025-09-08,SKU-038,68.0,0,19,57
2025-09-08,SKU-039,108.0,0,16,11
2025-09-08,SKU-040,37.0,0,15,22
2025-09-08,SKU-041,40.0,0,26,8
2025-09-08,SKU-042,94.0,64,18,162
2025-09-08,SKU-043,6.0,63,15,179
2025-09-08,SKU-044,90.0,0,18,49
2025-09-08,SKU-045,39.0,0,24,30
2025-09-08,SKU-046,55.0,0,17,25
2025-09-08,SKU-047,78.0,0,27,25
2025-09-08,SKU-048,69.0,102,24,107
2025-09-08,SKU-049,11.0,75,19,13
2025-09-08,SKU-050,55.0,0,15,3
2025-09-08,SKU-051,134.0,0,20,60
2025-09-08,SKU-052,56.0,102,23,134
2025-09-08,SKU-053,0.0,67,23,296
2025-09-08,SKU-054,100.0,0,30,77
2025-09-08,SKU-055,48.0,76,32,57
2025-09-08,SKU-056,103.0,0,29,26
2025-09-08,SKU-057,50.0,81,31,82
2025-09-08,SKU-058,52.0,67,25,70
2025-09-08,SKU-059,157.0,0,21,105
2025-09-08,SKU-060,90.0,91,15,177
2025-09-15,SKU-001,39.0,69,21,55
2025-09-15,SKU-002,115.0,0,26,97
2025-09-15,SKU-003,137.0,114,25,161
2025-09-15,SKU-004,82.0,0,29,69
2025-09-15,SKU-005,105.0,0,24,51
2025-09-15,SKU-006,0.0,68,28,307
2025-09-15,SKU-007,0.0,146,38,276
2025-09-15,SKU-008,69.0,0,31,37
2025-09-15,SKU-009,47.0,0,45,33
2025-09-15,SKU-010,187.0,0,27,121
2025-09-15,SKU-011,81.0,0,25,27
2025-09-15,SKU-012,53.0,102,41,103
2025-09-15,SKU-013,0.0,111,14,181
2025-09-15,SKU-014,86.0,146,7,94
2025-09-15,SKU-015,89.0,0,11,72
2025-09-15,SKU-016,81.0,54,11,151
2025-09-15,SKU-017,,0,14,7
2025-09-15,SKU-018,36.0,99,8,75
2025-09-15,SKU-019,51.0,0,8,25
2025-09-15,SKU-020,135.0,0,12,100
2025-09-15,SKU-021,133.0,0,14,28
2025-09-15,SKU-022,191.0,0,13,186
2025-09-15,SKU-023,115.0,0,13,14
2025-09-15,SKU-024,55.0,0,11,44
2025-09-15,SKU-025,197.0,0,12,131
2025-09-15,SKU-026,107.0,0,10,76
2025-09-15,SKU-027,104.0,0,7,31
2025-09-15,SKU-028,56.0,0,17,16
2025-09-15,SKU-029,93.0,0,13,22
2025-09-15,SKU-030,113.0,0,15,36
2025-09-15,SKU-031,138.0,0,12,134
2025-09-15,SKU-032,0.0,65,19,264
2025-09-15,SKU-033,24.0,83,18,208
2025-09-15,SKU-034,210.0,0,13,208
2025-09-15,SKU-035,83.0,0,11,17
2025-09-15,SKU-036,140.0,77,17,190
2025-09-15,SKU-037,,0,16,54
2025-09-15,SKU-038,49.0,130,19,57
2025-09-15,SKU-039,107.0,0,16,11
2025-09-15,SKU-040,24.0,0,15,22
2025-09-15,SKU-041,,0,26,8
2025-09-15,SKU-042,112.0,115,18,162
2025-09-15,SKU-043,0.0,63,15,179
2025-09-15,SKU-044,78.0,0,18,49
2025-09-15,SKU-045,36.0,0,24,30
2025-09-15,SKU-046,48.0,0,17,25
2025-09-15,SKU-047,75.0,0,27,25
2025-09-15,SKU-048,49.0,102,24,107
2025-09-15,SKU-049,83.0,0,19,13
2025-09-15,SKU-050,54.0,0,15,3
2025-09-15,SKU-051,121.0,0,20,60
2025-09-15,SKU-052,135.0,0,23,134
2025-09-15,SKU-053,11.0,97,23,296
2025-09-15,SKU-054,92.0,0,30,77
2025-09-15,SKU-055,35.0,76,32,57
2025-09-15,SKU-056,,0,29,26
2025-09-15,SKU-057,34.0,81,31,82
2025-09-15,SKU-058,41.0,67,25,70
2025-09-15,SKU-059,138.0,0,21,105
2025-09-15,SKU-060,30.0,91,15,177
2025-09-22,SKU-001,26.0,69,21,55
2025-09-22,SKU-002,98.0,0,26,97
2025-09-22,SKU-003,112.0,114,25,161
2025-09-22,SKU-004,65.0,92,29,69
2025-09-22,SKU-005,93.0,0,24,51
2025-09-22,SKU-006,0.0,68,28,307
2025-09-22,SKU-007,113.0,144,38,276
2025-09-22,SKU-008,61.0,0,31,37
2025-09-22,SKU-009,44.0,0,45,33
2025-09-22,SKU-010,166.0,0,27,121
2025-09-22,SKU-011,78.0,0,25,27
2025-09-22,SKU-012,145.0,0,41,103
2025-09-22,SKU-013,48.0,58,14,181
2025-09-22,SKU-014,162.0,0,7,94
2025-09-22,SKU-015,69.0,67,11,72
2025-09-22,SKU-016,70.0,128,11,151
2025-09-22,SKU-017,140.0,0,14,7
2025-09-22,SKU-018,82.0,0,8,75
2025-09-22,SKU-019,34.0,0,8,25
2025-09-22,SKU-020,104.0,0,12,100
2025-09-22,SKU-021,126.0,0,14,28
2025-09-22,SKU-022,120.0,124,13,186
2025-09-22,SKU-023,109.0,0,13,14
2025-09-22,SKU-024,39.0,114,11,44
2025-09-22,SKU-025,139.0,0,12,131
2025-09-22,SKU-026,69.0,104,10,76
2025-09-22,SKU-027,79.0,0,7,31
2025-09-22,SKU-028,53.0,0,17,16
2025-09-22,SKU-029,83.0,0,13,22
2025-09-22,SKU-030,99.0,0,15,36
2025-09-22,SKU-031,91.0,101,12,134
2025-09-22,SKU-032,8.0,139,19,264
2025-09-22,SKU-033,0.0,83,18,208
2025-09-22,SKU-034,111.0,80,13,208
2025-09-22,SKU-035,74.0,0,11,17
2025-09-22,SKU-036,94.0,77,17,190
2025-09-22,SKU-037,89.0,0,16,54
2025-09-22,SKU-038,37.0,130,19,57
2025-09-22,SKU-039,99.0,0,16,11
2025-09-22,SKU-040,16.0,64,15,22
2025-09-22,SKU-041,35.0,0,26,8
2025-09-22,SKU-042,74.0,115,18,162
2025-09-22,SKU-043,0.0,116,15,179
2025-09-22,SKU-044,62.0,0,18,49
2025-09-22,SKU-045,27.0,137,24,30
2025-09-22,SKU-046,42.0,0,17,25
2025-09-22,SKU-047,68.0,0,27,25
2025-09-22,SKU-048,26.0,102,24,107
2025-09-22,SKU-049,80.0,0,19,13
2025-09-22,SKU-050,54.0,0,15,3
2025-09-22,SKU-051,105.0,0,20,60
2025-09-22,SKU-052,106.0,53,23,134
2025-09-22,SKU-053,0.0,97,23,296
2025-09-22,SKU-054,,0,30,77
2025-09-22,SKU-055,32.0,76,32,57
2025-09-22,SKU-056,90.0,0,29,26
2025-09-22,SKU-057,107.0,0,31,82
2025-09-22,SKU-058,93.0,0,25,70
2025-09-22,SKU-059,112.0,0,21,105
2025-09-22,SKU-060,70.0,91,15,177
2025-09-29,SKU-001,88.0,0,21,55
2025-09-29,SKU-002,78.0,115,26,97
2025-09-29,SKU-003,90.0,114,25,161
2025-09-29,SKU-004,49.0,92,29,69
2025-09-29,SKU-005,87.0,0,24,51
2025-09-29,SKU-006,4.0,81,28,307
2025-09-29,SKU-007,88.0,144,38,276
2025-09-29,SKU-008,55.0,0,31,37
2025-09-29,SKU-009,41.0,0,45,33
2025-09-29,SKU-010,143.0,0,27,121
2025-09-29,SKU-011,76.0,0,25,27
2025-09-29,SKU-012,126.0,0,41,103
2025-09-29,SKU-013,0.0,58,14,181
2025-09-29,SKU-014,96.0,0,7,94
2025-09-29,SKU-015,104.0,0,11,72
2025-09-29,SKU-016,134.0,51,11,151
2025-09-29,SKU-017,,0,14,7
2025-09-29,SKU-018,42.0,128,8,75
2025-09-29,SKU-019,15.0,107,8,25
2025-09-29,SKU-020,68.0,100,12,100
2025-09-29,SKU-021,119.0,0,14,28
2025-09-29,SKU-022,167.0,124,13,186
2025-09-29,SKU-023,103.0,0,13,14
2025-09-29,SKU-024,133.0,0,11,44
2025-09-29,SKU-025,90.0,53,12,131
2025-09-29,SKU-026,141.0,0,10,76
2025-09-29,SKU-027,61.0,0,7,31
2025-09-29,SKU-028,46.0,0,17,16
2025-09-29,SKU-029,70.0,0,13,22
2025-09-29,SKU-030,87.0,0,15,36
2025-09-29,SKU-031,138.0,0,12,134
2025-09-29,SKU-032,0.0,139,19,264
2025-09-29,SKU-033,21.0,150,18,208
2025-09-29,SKU-034,125.0,134,13,208
2025-09-29,SKU-035,67.0,0,11,17
2025-09-29,SKU-036,124.0,87,17,190
2025-09-29,SKU-037,70.0,0,16,54
2025-09-29,SKU-038,150.0,0,19,57
2025-09-29,SKU-039,93.0,0,16,11
2025-09-29,SKU-040,11.0,64,15,22
2025-09-29,SKU-041,34.0,0,26,8
2025-09-29,SKU-042,137.0,98,18,162
2025-09-29,SKU-043,0.0,116,15,179
2025-09-29,SKU-044,51.0,0,18,49
2025-09-29,SKU-045,24.0,137,24,30
2025-09-29,SKU-046,38.0,0,17,25
2025-09-29,SKU-047,65.0,0,27,25
2025-09-29,SKU-048,104.0,75,24,107
2025-09-29,SKU-049,80.0,0,19,13
2025-09-29,SKU-050,54.0,0,15,3
2025-09-29,SKU-051,96.0,0,20,60
2025-09-29,SKU-052,84.0,53,23,134
2025-09-29,SKU-053,0.0,97,23,296
2025-09-29,SKU-054,64.0,90,30,77
2025-09-29,SKU-055,102.0,0,32,57
2025-09-29,SKU-056,86.0,0,29,26
2025-09-29,SKU-057,96.0,0,31,82
2025-09-29,SKU-058,87.0,0,25,70
2025-09-29,SKU-059,90.0,52,21,105
2025-09-29,SKU-060,5.0,91,15,177
2025-10-06,SKU-001,76.0,0,21,55
2025-10-06,SKU-002,56.0,115,26,97
2025-10-06,SKU-003,175.0,0,25,161
2025-10-06,SKU-004,35.0,92,29,69
2025-10-06,SKU-005,74.0,0,24,51
2025-10-06,SKU-006,0.0,81,28,307
2025-10-06,SKU-007,54.0,144,38,276
2025-10-06,SKU-008,50.0,0,31,37
2025-10-06,SKU-009,33.0,0,45,33
2025-10-06,SKU-010,126.0,0,27,121
2025-10-06,SKU-011,68.0,0,25,27
2025-10-06,SKU-012,120.0,0,41,103
2025-10-06,SKU-013,0.0,113,14,181
2025-10-06,SKU-014,44.0,110,7,94
2025-10-06,SKU-015,77.0,0,11,72
2025-10-06,SKU-016,136.0,79,11,151
2025-10-06,SKU-017,137.0,0,14,7
2025-10-06,SKU-018,123.0,0,8,75
2025-10-06,SKU-019,112.0,0,8,25
2025-10-06,SKU-020,129.0,0,12,100
2025-10-06,SKU-021,105.0,0,14,28
2025-10-06,SKU-022,226.0,0,13,186
2025-10-06,SKU-023,97.0,0,13,14
2025-10-06,SKU-024,104.0,0,11,44
2025-10-06,SKU-025,88.0,145,12,131
2025-10-06,SKU-026,102.0,0,10,76
2025-10-06,SKU-027,45.0,0,7,31
2025-10-06,SKU-028,39.0,0,17,16
2025-10-06,SKU-029,64.0,0,13,22
2025-10-06,SKU-030,73.0,0,15,36
2025-10-06,SKU-031,85.0,63,12,134
2025-10-06,SKU-032,67.0,120,19,264
2025-10-06,SKU-033,0.0,150,18,208
2025-10-06,SKU-034,182.0,118,13,208
2025-10-06,SKU-035,62.0,0,11,17
2025-10-06,SKU-036,75.0,87,17,190
2025-10-06,SKU-037,56.0,0,16,54
2025-10-06,SKU-038,138.0,0,19,57
2025-10-06,SKU-039,90.0,0,16,11
2025-10-06,SKU-040,67.0,0,15,22
2025-10-06,SKU-041,32.0,0,26,8
2025-10-06,SKU-042,96.0,98,18,162
2025-10-06,SKU-043,64.0,93,15,179
2025-10-06,SKU-044,37.0,129,18,49
2025-10-06,SKU-045,18.0,137,24,30
2025-10-06,SKU-046,28.0,0,17,25
2025-10-06,SKU-047,62.0,0,27,25
2025-10-06,SKU-048,84.0,75,24,107
2025-10-06,SKU-049,77.0,0,19,13
2025-10-06,SKU-050,51.0,0,15,3
2025-10-06,SKU-051,88.0,0,20,60
2025-10-06,SKU-052,52.0,53,23,134
2025-10-06,SKU-053,37.0,80,23,296
2025-10-06,SKU-054,51.0,90,30,77
2025-10-06,SKU-055,91.0,0,32,57
2025-10-06,SKU-056,81.0,0,29,26
2025-10-06,SKU-057,83.0,0,31,82
2025-10-06,SKU-058,,0,25,70
2025-10-06,SKU-059,61.0,52,21,105
2025-10-06,SKU-060,36.0,109,15,177
2025-10-13,SKU-001,61.0,0,21,55
2025-10-13,SKU-002,41.0,115,26,97
2025-10-13,SKU-003,136.0,108,25,161
2025-10-13,SKU-004,28.0,92,29,69
2025-10-13,SKU-005,62.0,0,24,51
2025-10-13,SKU-006,0.0,81,28,307
2025-10-13,SKU-007,10.0,144,38,276
2025-10-13,SKU-008,44.0,0,31,37
2025-10-13,SKU-009,27.0,96,45,33
2025-10-13,SKU-010,108.0,80,27,121
2025-10-13,SKU-011,62.0,0,25,27
2025-10-13,SKU-012,102.0,77,41,103
2025-10-13,SKU-013,0.0,113,14,181
2025-10-13,SKU-014,105.0,0,7,94
2025-10-13,SKU-015,48.0,94,11,72
2025-10-13,SKU-016,139.0,126,11,151
2025-10-13,SKU-017,136.0,0,14,7
2025-10-13,SKU-018,83.0,0,8,75
2025-10-13,SKU-019,96.0,0,8,25
2025-10-13,SKU-020,91.0,135,12,100
2025-10-13,SKU-021,98.0,0,14,28
2025-10-13,SKU-022,153.0,138,13,186
2025-10-13,SKU-023,92.0,0,13,14
2025-10-13,SKU-024,89.0,0,11,44
2025-10-13,SKU-025,176.0,0,12,131
2025-10-13,SKU-026,68.0,82,10,76
2025-10-13,SKU-027,24.0,131,7,31
2025-10-13,SKU-028,35.0,0,17,16
2025-10-13,SKU-029,53.0,0,13,22
2025-10-13,SKU-030,61.0,0,15,36
2025-10-13,SKU-031,91.0,55,12,134
2025-10-13,SKU-032,4.0,120,19,264
2025-10-13,SKU-033,98.0,122,18,208
2025-10-13,SKU-034,215.0,0,13,208
2025-10-13,SKU-035,56.0,0,11,17
2025-10-13,SKU-036,101.0,90,17,190
2025-10-13,SKU-037,41.0,133,16,54
2025-10-13,SKU-038,122.0,0,19,57
2025-10-13,SKU-039,88.0,0,16,11
2025-10-13,SKU-040,58.0,0,15,22
2025-10-13,SKU-041,31.0,0,26,8
2025-10-13,SKU-042,146.0,133,18,162
2025-10-13,SKU-043,7.0,93,15,179
2025-10-13,SKU-044,21.0,129,18,49
2025-10-13,SKU-045,147.0,0,24,30
2025-10-13,SKU-046,18.0,81,17,25
2025-10-13,SKU-047,58.0,0,27,25
2025-10-13,SKU-048,64.0,75,24,107
2025-10-13,SKU-049,,0,19,13
2025-10-13,SKU-050,50.0,0,15,3
2025-10-13,SKU-051,79.0,0,20,60
2025-10-13,SKU-052,80.0,74,23,134
2025-10-13,SKU-053,0.0,80,23,296
2025-10-13,SKU-054,35.0,90,30,77
2025-10-13,SKU-055,86.0,0,32,57
2025-10-13,SKU-056,78.0,0,29,26
2025-10-13,SKU-057,70.0,71,31,82
2025-10-13,SKU-058,67.0,132,25,70
2025-10-13,SKU-059,39.0,52,21,105
2025-10-13,SKU-060,0.0,109,15,177
2025-10-20,SKU-001,50.0,84,21,55
2025-10-20,SKU-002,147.0,0,26,97
2025-10-20,SKU-003,109.0,108,25,161
2025-10-20,SKU-004,107.0,0,29,69
2025-10-20,SKU-005,53.0,0,24,51
2025-10-20,SKU-006,0.0,81,28,307
2025-10-20,SKU-007,0.0,144,38,276
2025-10-20,SKU-008,39.0,0,31,37
2025-10-20,SKU-009,24.0,96,45,33
2025-10-20,SKU-010,87.0,80,27,121
2025-10-20,SKU-011,59.0,0,25,27
2025-10-20,SKU-012,95.0,77,41,103
2025-10-20,SKU-013,56.0,136,14,181
